,0,1,2,3
824,305,5,22,35.84718953449277
825,305,9,22,0.0
826,306,3,22,0.0
827,307,3,22,17.923594767246385
828,307,5,22,80.15675260144488
829,307,9,22,0.0
830,308,3,22,0.0
831,309,3,22,17.923594767246385
832,309,5,22,73.90087441612485
833,309,9,22,0.0
834,310,3,21,0.0
835,311,3,21,17.923594767246385
836,311,5,21,147.8017488322497
837,311,9,21,17.923594767246385
838,311,10,21,17.923594767246385
839,311,11,21,35.84718953449277
840,311,16,21,25.34779080631928
841,311,17,21,1386.7349865029894
842,311,18,21,139.9877502219683
843,311,21,21,268.8539215086958
844,311,23,21,40.07837630072244
845,311,24,21,25.34779080631928
846,311,25,21,25.34779080631928
847,312,3,21,0.0
848,313,3,21,0.0
849,314,3,21,0.0
850,315,3,21,0.0
851,316,3,21,17.923594767246385
852,316,5,21,180.12989809419943
853,316,9,21,0.0
854,317,3,21,0.0
855,318,3,21,0.0
856,319,3,21,17.923594767246385
857,319,5,21,80.15675260144488
858,319,9,21,17.923594767246385
859,319,10,21,0.0
860,320,3,26,0.0
861,321,3,26,0.0
862,322,3,26,25.34779080631928
863,322,5,26,165.24737879113025
864,322,9,26,25.34779080631928
865,322,10,26,17.923594767246385
866,322,11,26,56.679383322374115
867,322,16,26,17.923594767246385
868,322,17,26,0.0
869,323,3,26,17.923594767246385
870,323,5,26,40.07837630072244
871,323,9,26,0.0
872,324,3,26,0.0
873,325,3,26,0.0
874,326,3,26,25.34779080631928
875,326,5,26,64.62443997394489
876,326,9,26,0.0
877,327,3,26,25.34779080631928
878,327,5,26,40.07837630072244
879,327,9,26,0.0
880,328,3,26,0.0
881,329,3,26,0.0
882,330,3,21,0.0
883,331,3,21,0.0
884,332,3,21,0.0
885,333,3,21,0.0
886,334,3,21,0.0
887,335,3,21,0.0
888,336,3,21,0.0
889,337,3,21,0.0
890,338,3,21,0.0
891,339,3,21,0.0
892,340,3,21,0.0
893,341,3,21,0.0
894,342,3,21,17.923594767246385
895,342,5,21,154.1845921425166
896,342,9,21,50.69558161263856
897,342,10,21,0.0
898,343,3,21,0.0
899,344,3,21,25.34779080631928
900,344,5,21,64.62443997394489
901,344,9,21,0.0
902,345,3,21,0.0
903,346,3,21,17.923594767246385
904,346,5,21,76.04337241895783
905,346,9,21,0.0
906,347,3,21,0.0
907,348,3,21,17.923594767246385
908,348,5,21,76.04337241895783
909,348,9,21,0.0
910,349,3,21,17.923594767246385
911,349,5,21,40.07837630072244
912,349,9,21,0.0
913,350,3,16,0.0
914,351,3,16,0.0
915,352,3,16,0.0
916,353,3,16,0.0
917,354,3,16,0.0
918,355,3,16,0.0
919,356,3,16,17.923594767246385
920,356,5,16,0.0
921,357,3,16,17.923594767246385
922,357,5,16,0.0
923,358,3,16,0.0
924,359,3,16,0.0
925,360,3,19,0.0
926,361,3,19,17.923594767246385
927,361,5,19,0.0
928,362,3,19,17.923594767246385
929,362,5,19,0.0
930,363,3,19,25.34779080631928
931,363,5,19,0.0
932,364,3,19,17.923594767246385
933,364,5,19,0.0
934,365,3,19,17.923594767246385
935,365,5,19,0.0
936,366,3,19,0.0
937,367,3,19,17.923594767246385
938,367,5,19,0.0
939,368,3,19,0.0
940,369,3,19,0.0
941,370,3,15,0.0
942,371,3,15,17.923594767246385
943,371,5,15,0.0
944,372,3,15,17.923594767246385
945,372,5,15,0.0
946,373,3,15,0.0
947,374,3,15,17.923594767246385
948,374,5,15,0.0
949,375,3,15,0.0
950,376,3,15,0.0
951,377,3,15,0.0
952,378,3,15,0.0
953,379,3,15,0.0
954,380,3,11,0.0
955,381,3,11,0.0
956,382,3,11,0.0
957,383,3,11,0.0
958,384,3,11,0.0
959,385,3,11,17.923594767246385
960,385,5,11,0.0
961,386,3,11,0.0
962,387,3,11,17.923594767246385
963,387,5,11,0.0
964,388,3,11,0.0
965,389,3,11,17.923594767246385
966,389,5,11,0.0
967,390,3,9,0.0
968,391,3,9,40.07837630072244
969,391,9,9,50.69558161263856
970,391,10,9,73.90087441612485
971,391,11,9,40.07837630072244
972,391,16,9,17.923594767246385
973,391,18,9,160.31350520288976
974,391,21,9,344.30101222823976
975,391,25,9,1521.0786653023858
976,392,3,9,17.923594767246385
977,392,9,9,0.0
978,393,3,9,17.923594767246385
979,393,9,9,17.923594767246385
980,393,10,9,0.0
981,394,3,9,0.0
982,395,3,9,0.0
983,396,3,9,0.0
984,397,3,9,17.923594767246385
985,397,9,9,0.0
986,398,3,9,17.923594767246385
987,398,9,9,17.923594767246385
988,398,10,9,0.0
989,399,3,9,25.34779080631928
990,399,9,9,17.923594767246385
991,399,10,9,0.0
992,400,3,11,0.0
993,401,3,11,25.34779080631928
994,401,9,11,17.923594767246385
995,401,10,11,0.0
996,402,3,11,0.0
997,403,3,11,17.923594767246385
998,403,9,11,25.34779080631928
999,403,10,11,0.0
1000,404,3,11,25.34779080631928
1001,404,9,11,17.923594767246385
1002,404,10,11,0.0
1003,405,3,11,0.0
1004,406,3,11,17.923594767246385
1005,406,9,11,17.923594767246385
1006,406,10,11,0.0
1007,407,3,11,0.0
1008,408,3,11,0.0
1009,409,3,11,0.0
1010,410,3,13,0.0
1011,411,3,13,53.77078430173916
1012,411,9,13,17.923594767246385
1013,411,10,13,0.0
1014,412,3,13,0.0
1015,413,3,13,0.0
1016,414,3,13,17.923594767246385
1017,414,9,13,17.923594767246385
1018,414,10,13,0.0
1019,415,3,13,17.923594767246385
1020,415,9,13,17.923594767246385
1021,415,10,13,0.0
1022,416,3,13,0.0
1023,417,3,13,0.0
1024,418,3,13,0.0
1025,419,3,13,17.923594767246385
1026,419,9,13,0.0
1027,420,3,9,0.0
1028,421,3,9,40.07837630072244
1029,421,9,9,25.34779080631928
1030,421,11,9,113.35876664474823
1031,421,16,9,17.923594767246385
1032,421,18,9,56.679383322374115
1033,421,21,9,89.61797383623194
1034,421,25,9,226.71753328949646
1035,422,3,9,17.923594767246385
1036,422,9,9,25.34779080631928
1037,422,11,9,17.923594767246385
1038,422,16,9,0.0
1039,423,3,9,17.923594767246385
1040,423,9,9,25.34779080631928
1041,423,11,9,25.34779080631928
1042,423,16,9,0.0
1043,424,3,9,17.923594767246385
1044,424,9,9,17.923594767246385
1045,424,11,9,0.0
1046,425,3,9,0.0
1047,426,3,9,0.0
1048,427,3,9,0.0
1049,428,3,9,0.0
1050,429,3,9,0.0
1051,430,3,11,0.0
1052,431,3,11,0.0
1053,432,3,11,17.923594767246385
1054,432,9,11,17.923594767246385
1055,432,11,11,17.923594767246385
1056,432,16,11,0.0
1057,433,3,11,17.923594767246385
1058,433,9,11,0.0
1059,434,3,11,17.923594767246385
1060,434,9,11,0.0
1061,435,3,11,0.0
1062,436,3,11,17.923594767246385
1063,436,9,11,0.0
1064,437,3,11,17.923594767246385
1065,437,9,11,0.0
1066,438,3,11,0.0
1067,439,3,11,0.0
1068,440,3,11,0.0
1069,441,3,11,17.923594767246385
1070,441,9,11,17.923594767246385
1071,441,11,11,0.0
1072,442,3,11,17.923594767246385
1073,442,9,11,0.0
1074,443,3,11,17.923594767246385
1075,443,9,11,0.0
1076,444,3,11,0.0
1077,445,3,11,0.0
1078,446,3,11,0.0
1079,447,3,11,0.0
1080,448,3,11,0.0
1081,449,3,11,0.0
1082,450,3,10,0.0
1083,451,3,10,0.0
1084,452,3,10,0.0
1085,453,3,10,0.0
1086,454,3,10,17.923594767246385
1087,454,9,10,0.0
1088,455,3,10,17.923594767246385
1089,455,9,10,0.0
1090,456,3,10,17.923594767246385
1091,456,9,10,0.0
1092,457,3,10,17.923594767246385
1093,457,9,10,0.0
1094,458,3,10,0.0
1095,459,3,10,17.923594767246385
1096,459,9,10,0.0
1097,460,3,13,0.0
1098,461,3,13,35.84718953449277
1099,461,9,13,193.8733199218347
1100,461,11,13,17.923594767246385
1101,461,16,13,0.0
1102,462,3,13,17.923594767246385
1103,462,9,13,0.0
1104,463,3,13,0.0
1105,464,3,13,0.0
1106,465,3,13,17.923594767246385
1107,465,9,13,0.0
1108,466,3,13,0.0
1109,467,3,13,17.923594767246385
1110,467,9,13,0.0
1111,468,3,13,0.0
1112,469,3,13,0.0
1113,470,3,10,0.0
1114,471,3,10,17.923594767246385
1115,471,9,10,0.0
1116,472,3,10,0.0
1117,473,3,10,0.0
1118,474,3,10,0.0
1119,475,3,10,0.0
1120,476,3,10,0.0
1121,477,3,10,0.0
1122,478,3,10,0.0
1123,479,3,10,0.0
1124,480,3,12,0.0
1125,481,3,12,0.0
1126,482,3,12,0.0
1127,483,3,12,0.0
1128,484,3,12,0.0
1129,485,3,12,0.0
1130,486,3,12,17.923594767246385
1131,486,9,12,17.923594767246385
1132,486,11,12,0.0
1133,487,3,12,25.34779080631928
1134,487,9,12,0.0
1135,488,3,12,0.0
1136,489,3,12,17.923594767246385
1137,489,9,12,0.0
1138,490,3,11,0.0
1139,491,3,11,25.34779080631928
1140,491,9,11,0.0
1141,492,3,11,0.0
1142,493,3,11,17.923594767246385
1143,493,9,11,0.0
1144,494,3,11,0.0
1145,495,3,11,0.0
1146,496,3,11,17.923594767246385
1147,496,9,11,0.0
1148,497,3,11,17.923594767246385
1149,497,9,11,0.0
1150,498,3,11,17.923594767246385
1151,498,9,11,0.0
1152,499,3,11,25.34779080631928
1153,499,9,11,0.0
1154,500,3,10,0.0
1155,501,3,10,0.0
1156,502,3,10,25.34779080631928
1157,502,9,10,0.0
1158,503,3,10,25.34779080631928
1159,503,9,10,0.0
1160,504,3,10,17.923594767246385
1161,504,9,10,0.0
1162,505,3,10,17.923594767246385
1163,505,9,10,0.0
1164,506,3,10,0.0
1165,507,3,10,0.0
1166,508,3,10,0.0
1167,509,3,10,17.923594767246385
1168,509,9,10,0.0
1169,510,3,11,0.0
1170,511,3,11,25.34779080631928
1171,511,9,11,0.0
1172,512,3,11,17.923594767246385
1173,512,9,11,0.0
1174,513,3,11,17.923594767246385
1175,513,9,11,0.0
1176,514,3,11,17.923594767246385
1177,514,9,11,0.0
1178,515,3,11,17.923594767246385
1179,515,9,11,0.0
1180,516,3,11,25.34779080631928
1181,516,9,11,0.0
1182,517,3,11,17.923594767246385
1183,517,9,11,0.0
1184,518,3,11,0.0
1185,519,3,11,17.923594767246385
1186,519,9,11,0.0
1187,520,3,7,0.0
1188,521,3,7,25.34779080631928
1189,521,9,7,0.0
1190,522,3,7,17.923594767246385
1191,522,9,7,0.0
1192,523,3,7,17.923594767246385
1193,523,9,7,0.0
1194,524,3,7,17.923594767246385
1195,524,9,7,0.0
1196,525,3,7,0.0
1197,526,3,7,0.0
1198,527,3,7,0.0
1199,528,3,7,0.0
1200,529,3,7,17.923594767246385
1201,529,9,7,0.0
1202,530,3,11,0.0
1203,531,3,11,17.923594767246385
1204,531,11,11,0.0
1205,532,3,11,17.923594767246385
1206,532,11,11,17.923594767246385
1207,532,16,11,40.07837630072244
1208,532,21,11,358.47189534492776
1209,532,25,11,529.2774106834363
1210,532,26,11,529.2774106834363
1211,532,28,11,529.2774106834363
1212,532,29,11,529.2774106834363
1213,533,3,11,17.923594767246385
1214,533,11,11,17.923594767246385
1215,533,16,11,17.923594767246385
1216,533,21,11,25.34779080631928
1217,533,25,11,0.0
1218,534,3,11,17.923594767246385
1219,534,11,11,17.923594767246385
1220,534,16,11,17.923594767246385
1221,534,21,11,25.34779080631928
1222,534,25,11,0.0
1223,535,3,11,17.923594767246385
1224,535,11,11,17.923594767246385
1225,535,16,11,17.923594767246385
1226,535,21,11,17.923594767246385
1227,535,25,11,17.923594767246385
1228,535,26,11,40.07837630072244
1229,535,28,11,0.0
1230,536,3,11,17.923594767246385
1231,536,11,11,17.923594767246385
1232,536,16,11,17.923594767246385
1233,536,21,11,17.923594767246385
1234,536,25,11,17.923594767246385
1235,536,26,11,25.34779080631928
1236,536,28,11,0.0
1237,537,3,11,0.0
1238,538,3,11,0.0
1239,539,3,11,0.0
1240,540,3,18,0.0
1241,541,3,18,17.923594767246385
1242,541,11,18,25.34779080631928
1243,541,16,18,17.923594767246385
1244,541,21,18,0.0
1245,542,3,18,0.0
1246,543,3,18,0.0
1247,544,3,18,0.0
1248,545,3,18,17.923594767246385
1249,545,11,18,0.0
1250,546,3,18,17.923594767246385
1251,546,11,18,17.923594767246385
1252,546,16,18,17.923594767246385
1253,546,21,18,17.923594767246385
1254,546,25,18,40.07837630072244
1255,546,26,18,144.50464078959553
1256,546,28,18,71.69437906898554
1257,546,29,18,17.923594767246385
1258,546,30,18,17.923594767246385
1259,546,31,18,17.923594767246385
1260,546,32,18,17.923594767246385
1261,546,33,18,17.923594767246385
1262,546,34,18,17.923594767246385
1263,546,35,18,17.923594767246385
1264,547,3,18,0.0
1265,548,3,18,0.0
1266,549,3,18,0.0
1267,550,3,18,0.0
1268,551,3,18,17.923594767246385
1269,551,11,18,25.34779080631928
1270,551,16,18,17.923594767246385
1271,551,21,18,0.0
1272,552,3,18,0.0
1273,553,3,18,0.0
1274,554,3,18,0.0
1275,555,3,18,0.0
1276,556,3,18,0.0
1277,557,3,18,0.0
1278,558,3,18,0.0
1279,559,3,18,0.0
1280,560,3,18,0.0
1281,561,3,18,17.923594767246385
1282,561,11,18,35.84718953449277
1283,561,16,18,17.923594767246385
1284,561,21,18,40.07837630072244
1285,561,25,18,40.07837630072244
1286,561,26,18,153.1392608209068
1287,561,28,18,0.0
1288,562,3,18,17.923594767246385
1289,562,11,18,17.923594767246385
1290,562,16,18,0.0
1291,563,3,18,25.34779080631928
1292,563,11,18,17.923594767246385
1293,563,16,18,17.923594767246385
1294,563,21,18,17.923594767246385
1295,563,25,18,17.923594767246385
1296,563,26,18,17.923594767246385
1297,563,28,18,17.923594767246385
1298,563,29,18,50.69558161263856
1299,563,30,18,50.69558161263856
1300,563,31,18,17.923594767246385
1301,563,32,18,17.923594767246385
1302,563,33,18,235.74808194939772
1303,563,34,18,35.84718953449277
1304,563,35,18,522.5580943525731
1305,564,3,18,17.923594767246385
1306,564,11,18,25.34779080631928
1307,564,16,18,17.923594767246385
1308,564,21,18,25.34779080631928
1309,564,25,18,17.923594767246385
1310,564,26,18,0.0
1311,565,3,18,0.0
1312,566,3,18,17.923594767246385
1313,566,11,18,0.0
1314,567,3,18,17.923594767246385
1315,567,11,18,17.923594767246385
1316,567,16,18,0.0
1317,568,3,18,25.34779080631928
1318,568,11,18,17.923594767246385
1319,568,16,18,17.923594767246385
1320,568,21,18,17.923594767246385
1321,568,25,18,25.34779080631928
1322,568,26,18,40.07837630072244
1323,568,28,18,0.0
1324,569,3,18,25.34779080631928
1325,569,11,18,25.34779080631928
1326,569,16,18,17.923594767246385
1327,569,21,18,0.0
1328,570,3,17,0.0
1329,571,3,17,17.923594767246385
1330,571,11,17,25.34779080631928
1331,571,16,17,25.34779080631928
1332,571,21,17,50.69558161263856
1333,571,25,17,17.923594767246385
1334,571,26,17,25.34779080631928
1335,571,28,17,0.0
1336,572,3,17,25.34779080631928
1337,572,11,17,17.923594767246385
1338,572,16,17,17.923594767246385
1339,572,21,17,0.0
1340,573,3,17,17.923594767246385
1341,573,11,17,17.923594767246385
1342,573,16,17,25.34779080631928
1343,573,21,17,0.0
1344,574,3,17,17.923594767246385
1345,574,11,17,17.923594767246385
1346,574,16,17,17.923594767246385
1347,574,21,17,25.34779080631928
1348,574,25,17,25.34779080631928
1349,574,26,17,17.923594767246385
1350,574,28,17,17.923594767246385
1351,574,29,17,25.34779080631928
1352,574,30,17,35.84718953449277
1353,574,31,17,25.34779080631928
1354,574,32,17,0.0
1355,575,3,17,25.34779080631928
1356,575,11,17,17.923594767246385
1357,575,16,17,17.923594767246385
1358,575,21,17,25.34779080631928
1359,575,25,17,17.923594767246385
1360,575,26,17,0.0
1361,576,3,17,0.0
1362,577,3,17,17.923594767246385
1363,577,11,17,0.0
1364,578,3,17,17.923594767246385
1365,578,11,17,0.0
1366,579,3,17,25.34779080631928
1367,579,11,17,0.0
1368,580,3,20,0.0
1369,581,3,20,25.34779080631928
1370,581,11,20,0.0
1371,582,3,20,17.923594767246385
1372,582,11,20,0.0
1373,583,3,20,25.34779080631928
1374,583,11,20,17.923594767246385
1375,583,16,20,0.0
1376,584,3,20,17.923594767246385
1377,584,11,20,0.0
1378,585,3,20,0.0
1379,586,3,20,17.923594767246385
1380,586,11,20,0.0
1381,587,3,20,17.923594767246385
1382,587,11,20,0.0
1383,588,3,20,0.0
1384,589,3,20,0.0
1385,590,3,19,0.0
1386,591,3,19,35.84718953449277
1387,591,11,19,17.923594767246385
1388,591,16,19,25.34779080631928
1389,591,21,19,0.0
1390,592,3,19,17.923594767246385
1391,592,11,19,0.0
1392,593,3,19,17.923594767246385
1393,593,11,19,0.0
1394,594,3,19,0.0
1395,595,3,19,0.0
1396,596,3,19,17.923594767246385
1397,596,11,19,0.0
1398,597,3,19,17.923594767246385
1399,597,11,19,0.0
1400,598,3,19,0.0
1401,599,3,19,0.0
1402,600,3,19,0.0
1403,601,3,19,17.923594767246385
1404,601,11,19,40.07837630072244
1405,601,16,19,25.34779080631928
1406,601,21,19,17.923594767246385
1407,601,25,19,25.34779080631928
1408,601,26,19,165.24737879113025
1409,601,28,19,50.69558161263856
1410,601,29,19,35.84718953449277
1411,601,30,19,160.31350520288976
1412,601,31,19,50.69558161263856
1413,601,34,19,126.7389540315964
1414,601,35,19,867.2130873088007
1415,601,36,19,867.2130873088007
1416,601,37,19,867.2130873088007
1417,601,38,19,867.2130873088007
1418,601,39,19,867.2130873088007
1419,602,3,19,25.34779080631928
1420,602,11,19,17.923594767246385
1421,602,16,19,17.923594767246385
1422,602,21,19,17.923594767246385
1423,602,25,19,17.923594767246385
1424,602,26,19,17.923594767246385
1425,602,28,19,17.923594767246385
1426,602,29,19,25.34779080631928
1427,602,30,19,17.923594767246385
1428,602,31,19,0.0
1429,603,3,19,17.923594767246385
1430,603,11,19,17.923594767246385
1431,603,16,19,0.0
1432,604,3,19,17.923594767246385
1433,604,11,19,17.923594767246385
1434,604,16,19,0.0
1435,605,3,19,25.34779080631928
1436,605,11,19,0.0
1437,606,3,19,0.0
1438,607,3,19,17.923594767246385
1439,607,11,19,0.0
1440,608,3,19,17.923594767246385
1441,608,11,19,17.923594767246385
1442,608,16,19,0.0
1443,609,3,19,17.923594767246385
1444,609,11,19,0.0
1445,610,3,20,0.0
1446,611,3,20,0.0
1447,612,3,20,0.0
1448,613,3,20,17.923594767246385
1449,613,11,20,25.34779080631928
1450,613,16,20,17.923594767246385
1451,613,21,20,17.923594767246385
1452,613,25,20,40.07837630072244
1453,613,26,20,40.07837630072244
1454,613,28,20,35.84718953449277
1455,613,29,20,0.0
1456,614,3,20,17.923594767246385
1457,614,11,20,17.923594767246385
1458,614,16,20,0.0
1459,615,3,20,0.0
1460,616,3,20,17.923594767246385
1461,616,11,20,17.923594767246385
1462,616,16,20,0.0
1463,617,3,20,17.923594767246385
1464,617,11,20,17.923594767246385
1465,617,16,20,0.0
1466,618,3,20,0.0
1467,619,3,20,0.0
1468,620,3,19,0.0
1469,621,3,19,0.0
1470,622,3,19,17.923594767246385
1471,622,11,19,17.923594767246385
1472,622,16,19,25.34779080631928
1473,622,21,19,17.923594767246385
1474,622,25,19,25.34779080631928
1475,622,26,19,53.77078430173916
1476,622,28,19,50.69558161263856
1477,622,29,19,0.0
1478,623,3,19,17.923594767246385
1479,623,11,19,0.0
1480,624,3,19,17.923594767246385
1481,624,11,19,0.0
1482,625,3,19,17.923594767246385
1483,625,11,19,0.0
1484,626,3,19,0.0
1485,627,3,19,17.923594767246385
1486,627,11,19,17.923594767246385
1487,627,16,19,25.34779080631928
1488,627,21,19,0.0
1489,628,3,19,17.923594767246385
1490,628,11,19,17.923594767246385
1491,628,16,19,35.84718953449277
1492,628,21,19,0.0
1493,629,3,19,17.923594767246385
1494,629,11,19,17.923594767246385
1495,629,16,19,17.923594767246385
1496,629,21,19,0.0
1497,630,3,18,0.0
1498,631,3,18,25.34779080631928
1499,631,11,18,17.923594767246385
1500,631,16,18,17.923594767246385
1501,631,21,18,0.0
1502,632,3,18,0.0
1503,633,3,18,0.0
1504,634,3,18,0.0
1505,635,3,18,0.0
1506,636,3,18,0.0
1507,637,3,18,0.0
1508,638,3,18,0.0
1509,639,3,18,0.0
1510,640,3,19,0.0
1511,641,3,19,17.923594767246385
1512,641,11,19,17.923594767246385
1513,641,16,19,35.84718953449277
1514,641,21,19,0.0
1515,642,3,19,0.0
1516,643,3,19,17.923594767246385
1517,643,11,19,0.0
1518,644,3,19,0.0
1519,645,3,19,17.923594767246385
1520,645,11,19,0.0
1521,646,3,19,17.923594767246385
1522,646,11,19,0.0
1523,647,3,19,25.34779080631928
1524,647,11,19,0.0
1525,648,3,19,17.923594767246385
1526,648,11,19,17.923594767246385
1527,648,16,19,17.923594767246385
1528,648,21,19,0.0
1529,649,3,19,17.923594767246385
1530,649,11,19,0.0
1531,650,3,18,0.0
1532,651,3,18,17.923594767246385
1533,651,11,18,25.34779080631928
1534,651,16,18,17.923594767246385
1535,651,21,18,25.34779080631928
1536,651,25,18,40.07837630072244
1537,651,26,18,80.15675260144488
1538,651,28,18,50.69558161263856
1539,651,29,18,17.923594767246385
1540,651,30,18,224.58199872815393
1541,651,31,18,25.34779080631928
1542,651,34,18,91.39275947191884
1543,651,35,18,612.5570432836272
1544,651,36,18,258.49775989577955
1545,651,37,18,104.51161887051465
1546,651,39,18,17.923594767246385
1547,652,3,18,0.0
1548,653,3,18,0.0
1549,654,3,18,0.0
1550,655,3,18,0.0
1551,656,3,18,0.0
1552,657,3,18,17.923594767246385
1553,657,11,18,17.923594767246385
1554,657,16,18,17.923594767246385
1555,657,21,18,17.923594767246385
1556,657,25,18,0.0
1557,658,3,18,17.923594767246385
1558,658,11,18,0.0
1559,659,3,18,25.34779080631928
1560,659,11,18,25.34779080631928
1561,659,16,18,17.923594767246385
1562,659,21,18,0.0
1563,660,3,17,0.0
1564,661,3,17,17.923594767246385
1565,661,11,17,17.923594767246385
1566,661,16,17,40.07837630072244
1567,661,21,17,17.923594767246385
1568,661,25,17,35.84718953449277
1569,661,26,17,0.0
1570,662,3,17,17.923594767246385
1571,662,11,17,0.0
1572,663,3,17,0.0
1573,664,3,17,0.0
1574,665,3,17,17.923594767246385
1575,665,11,17,0.0
1576,666,3,17,0.0
1577,667,3,17,25.34779080631928
1578,667,11,17,0.0
1579,668,3,17,0.0
1580,669,3,17,0.0
1581,670,3,18,0.0
1582,671,3,18,0.0
1583,672,3,18,0.0
1584,673,3,18,0.0
1585,674,3,18,17.923594767246385
1586,674,11,18,17.923594767246385
1587,674,16,18,17.923594767246385
1588,674,21,18,17.923594767246385
1589,674,25,18,25.34779080631928
1590,674,26,18,17.923594767246385
1591,674,28,18,0.0
1592,675,3,18,17.923594767246385
1593,675,11,18,17.923594767246385
1594,675,16,18,17.923594767246385
1595,675,21,18,0.0
1596,676,3,18,17.923594767246385
1597,676,11,18,17.923594767246385
1598,676,16,18,17.923594767246385
1599,676,21,18,0.0
1600,677,3,18,17.923594767246385
1601,677,11,18,0.0
1602,678,3,18,17.923594767246385
1603,678,11,18,0.0
1604,679,3,18,17.923594767246385
1605,679,11,18,0.0
1606,680,3,18,0.0
1607,681,3,18,25.34779080631928
1608,681,11,18,17.923594767246385
1609,681,16,18,25.34779080631928
1610,681,21,18,0.0
1611,682,3,18,17.923594767246385
1612,682,11,18,17.923594767246385
1613,682,16,18,17.923594767246385
1614,682,21,18,17.923594767246385
1615,682,25,18,35.84718953449277
1616,682,26,18,35.84718953449277
1617,682,28,18,0.0
1618,683,3,18,0.0
1619,684,3,18,25.34779080631928
1620,684,11,18,17.923594767246385
1621,684,16,18,17.923594767246385
1622,684,21,18,17.923594767246385
1623,684,25,18,17.923594767246385
1624,684,26,18,17.923594767246385
1625,684,28,18,17.923594767246385
1626,684,29,18,35.84718953449277
1627,684,30,18,114.76700407607993
1628,684,31,18,0.0
1629,685,3,18,17.923594767246385
1630,685,11,18,25.34779080631928
1631,685,16,18,25.34779080631928
1632,685,21,18,0.0
1633,686,3,18,17.923594767246385
1634,686,11,18,25.34779080631928
1635,686,16,18,0.0
1636,687,3,18,0.0
1637,688,3,18,0.0
1638,689,3,18,0.0
1639,690,3,19,0.0
1640,691,3,19,17.923594767246385
1641,691,11,19,0.0
1642,692,3,19,0.0
1643,693,3,19,0.0
1644,694,3,19,0.0
